"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.age","Answer.article-news-outlet","Answer.bias-question","Answer.country","Answer.gender","Answer.hours-spent-on-facebook","Answer.hours-spent-on-instagram","Answer.hours-spent-on-twitter","Answer.hoursSpent1","Answer.hoursSpent2","Answer.language1","Answer.mastTimer","Answer.politics","Answer.reason-for-bias","Answer.socialMedia1","Answer.socialMedia2","Answer.website-heading","Approve","Reject"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","338JKRMM28TMUFZT9OPNNJMZJLBAHY","A1KYRHZQJ2XGL4","Approved","Tue Jan 05 14:35:43 PST 2021","Tue Jan 05 14:49:58 PST 2021","Fri Jan 08 14:49:58 PST 2021","Wed Jan 06 17:21:43 PST 2021","","","855","100% (1/1)","0% (0/0)","0% (0/0)","28","BBC News","is-not-biased","United States","Female","0","2","0","","","English","2: 54","Liberal","It reported accurate information.","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","33C7UALJVNSX7GL0A12OZ50XC8F81T","A20ZOAYRMRR2RA","Approved","Tue Jan 05 14:35:44 PST 2021","Tue Jan 05 14:48:00 PST 2021","Fri Jan 08 14:48:00 PST 2021","Wed Jan 06 17:21:43 PST 2021","","","736","100% (3/3)","0% (0/0)","0% (0/0)","64","CNN News","is-biased","United States","Male","09","010","05","","","English","2: 51","Conservative","Emotional debate","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","33CID57106NOWQJYRUPBS310USSL3K","AMEQUH2AXDPR2","Approved","Tue Jan 05 14:35:52 PST 2021","Tue Jan 05 15:10:52 PST 2021","Fri Jan 08 15:10:52 PST 2021","Wed Jan 06 17:21:43 PST 2021","","","2100","100% (4/4)","0% (0/0)","0% (0/0)","55","CNN News","is-biased","United States","Male","1","1","1","","","English","3: 03","Conservative","GOOD","","","Fox"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","33CUSNVVNP6FIG5L9MB3EFN5QEL88D","A3RBOMWBHO8FVB","Approved","Tue Jan 05 14:36:15 PST 2021","Tue Jan 05 15:00:21 PST 2021","Fri Jan 08 15:00:21 PST 2021","Wed Jan 06 17:21:43 PST 2021","","","1446","100% (3/3)","0% (0/0)","0% (0/0)","56","BBC News","is-biased","United States","Male","25","36","15","20","","English","7: 00","Liberal","Emotional debate","hatsapp","","Fox"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","33NF62TLXLWOXY359F5XTA5A1PBKJU","A1KMEBRRTN67LP","Approved","Tue Jan 05 14:59:13 PST 2021","Tue Jan 05 15:35:27 PST 2021","Fri Jan 08 15:35:27 PST 2021","Wed Jan 06 17:21:43 PST 2021","","","2174","100% (2/2)","0% (0/0)","0% (0/0)","37","BBC News","is-not-biased","United States","Male","5","0","3","","","English","1: 43","Conservative","It provided information from both sides of the debate.","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","34MAJL3QP6HSYICDL2QU6MZP86X349","A1ZS2VL87B5K2I","Approved","Tue Jan 05 14:36:00 PST 2021","Tue Jan 05 14:38:30 PST 2021","Fri Jan 08 14:38:30 PST 2021","Wed Jan 06 17:21:44 PST 2021","","","150","100% (1/1)","0% (0/0)","0% (0/0)","31","Fox News","is-not-biased","United States","Male","2","2","0","","","English","2: 24","Liberal","i didn't find the article biased","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","354P56DE9MXT1MFBDFP2H6RBROM7SP","A3LL4VC2KFYZOJ","Approved","Tue Jan 05 15:36:13 PST 2021","Tue Jan 05 16:02:53 PST 2021","Fri Jan 08 16:02:53 PST 2021","Wed Jan 06 17:21:44 PST 2021","","","1600","100% (1/1)","0% (0/0)","0% (0/0)","22","CNN News","is-not-biased","United States","Female","0","0","0","","","English","4: 16","Liberal","The article was honest, fair, and accurate.","","","Fox"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","354P56DE9MXT1MFBDFP2H6RBROMS7A","AISP1W21TP0H6","Approved","Tue Jan 05 14:36:04 PST 2021","Tue Jan 05 14:57:04 PST 2021","Fri Jan 08 14:57:04 PST 2021","Wed Jan 06 17:21:44 PST 2021","","","1260","100% (1/1)","0% (0/0)","0% (0/0)","49","CNN News","is-biased","United States","Male","20","28","22","30","","English","4: 21","Liberal","Emotional debate","WHATSAPP","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","35L9RVQFCQC69ODRFT6ENKYTQO3HUH","A2NS28ESX9EMJV","Approved","Tue Jan 05 14:35:27 PST 2021","Tue Jan 05 14:49:22 PST 2021","Fri Jan 08 14:49:22 PST 2021","Wed Jan 06 17:21:44 PST 2021","","","835","100% (1/1)","0% (0/0)","0% (0/0)","40","Fox News","is-biased","United States","Female","010","010","010","","","English","4: 44","Conservative","Emotional debate","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","35USIKEBNTADH991M93OCYH99EUN6U","A3U7XME8B3M7NI","Approved","Tue Jan 05 14:35:35 PST 2021","Tue Jan 05 14:47:12 PST 2021","Fri Jan 08 14:47:12 PST 2021","Wed Jan 06 17:21:44 PST 2021","","","697","100% (4/4)","0% (0/0)","0% (0/0)","52","CNN News","is-biased","United States","Male","05","010","05","","","English","1: 48","Conservative","Emotional debate","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","36H9ULYP64ODHCBR84E0DXD5TTSFJL","A1W8PU7Z3JLV5B","Approved","Tue Jan 05 14:36:07 PST 2021","Tue Jan 05 14:54:42 PST 2021","Fri Jan 08 14:54:42 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","1115","100% (3/3)","0% (0/0)","0% (0/0)","58","Fox News","is-biased","United States","Female","10","12","10","","","English","2: 03","Conservative","Your  hereread actions on the pressure switch because we're still getting a cold code for static pressure. One of the pins is loose, I cut the connector off and that's the wires together and turned on multiple times and everything that serves","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","36PW28KO41QAA58RJNHH2GPMR5JAEI","AOB6ZJTDB416G","Approved","Tue Jan 05 14:35:31 PST 2021","Tue Jan 05 14:38:21 PST 2021","Fri Jan 08 14:38:21 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","170","100% (1/1)","0% (0/0)","0% (0/0)","23","Fox News","is-not-biased","United States","Male","3","0","3","","","English","2: 43","Liberal","I concluded the article was unbiased because it included points of view from both sides of the argument.","","","Fox"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","373ERPL3YQ24Y5C5BTSYWSEXUJXRT0","A3RHWD4XFE8LMI","Approved","Tue Jan 05 15:27:50 PST 2021","Tue Jan 05 16:15:22 PST 2021","Fri Jan 08 16:15:22 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","2852","100% (1/1)","0% (0/0)","0% (0/0)","67","Fox News","is-biased","United States","Female","8","7","5","","","English","10: 09","Conservative","Your overall survey concludes that it was unbiased.","","","Fox"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","378XPAWRUE7MQAADF678NVNEJYQAIR","A3G3TIX6FEMN8R","Approved","Tue Jan 05 14:35:39 PST 2021","Tue Jan 05 14:37:57 PST 2021","Fri Jan 08 14:37:57 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","138","100% (1/1)","0% (0/0)","0% (0/0)","31","Fox News","is-not-biased","United States","Female","2","2","0","","","English","2: 01","Conservative","I feel like it was fair and presented both sides and both opinions. It more stated facts and happenings.","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","37QW5D2ZRIGX10KUNKH8V6N628SS8X","A2EH7IQCDH2Q5D","Approved","Tue Jan 05 14:36:10 PST 2021","Tue Jan 05 14:39:48 PST 2021","Fri Jan 08 14:39:48 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","218","100% (2/2)","100% (1/1)","100% (1/1)","29","Fox News","is-not-biased","United States","Female","0","0","10","","","English","3: 32","Conservative","It was just the basic story, it didn't glorify murdering children, or call the objectors ghouls.","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","39PAAFCODOUWRCTMKDX8XP30FPEVT1","A36Z3GE8IUMRLH","Approved","Tue Jan 05 16:39:31 PST 2021","Tue Jan 05 16:46:28 PST 2021","Fri Jan 08 16:46:28 PST 2021","Wed Jan 06 17:21:45 PST 2021","","","417","100% (1/1)","0% (0/0)","0% (0/0)","37","Fox News","is-not-biased","United Kingdom","Female","1","5","0","","","English","4: 01","Liberal","It seemed like a simple rundown of facts re. the legalization of abortion in Argentina. It didn't provide any moral judgement on the topic, simply said what had happened, and quoted key players on both sides of the argument.","","","None"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","3A0EX8ZRNAIDZKUAP2T74U18RZ9YBG","ADXRJFEHIDXRE","Approved","Tue Jan 05 14:42:36 PST 2021","Tue Jan 05 14:47:02 PST 2021","Fri Jan 08 14:47:02 PST 2021","Wed Jan 06 17:21:46 PST 2021","","","266","100% (3/3)","100% (1/1)","100% (1/1)","27","BBC News","is-not-biased","United States","Male","0","1","1","","","English","3: 58","Liberal","That the article only mentioned facts and quotes from lawmakers that were involved in the decision regarding the law. The author never once interjected their own opinion into it.","","","CNN"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","3AAPLD8UCEBR9BY2FOG4IOCR7AWHTQ","AMPMTF5IAAMK8","Approved","Tue Jan 05 14:40:52 PST 2021","Tue Jan 05 14:52:02 PST 2021","Fri Jan 08 14:52:02 PST 2021","Wed Jan 06 17:21:46 PST 2021","","","670","100% (1/1)","0% (0/0)","0% (0/0)","39","CNN News","is-not-biased","United States","Male","1","0","1","","","English","5: 49","Liberal","It just stated facts","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","3AQF3RZ55AC1THWKOLKB4T807N8F6F","APRZ7BR8C0ZMQ","Approved","Tue Jan 05 14:35:24 PST 2021","Tue Jan 05 14:53:53 PST 2021","Fri Jan 08 14:53:53 PST 2021","Wed Jan 06 17:21:46 PST 2021","","","1109","100% (2/2)","0% (0/0)","0% (0/0)","57","BBC News","is-not-biased","United States","Male","2","0","2","","","English","3: 50","Liberal","Your answer here, the mentions of the protesters on each side and the presentation of everyone's different views, including some quotes or interpretations from each side.","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","3B4YI393VBQFKKZ31INDCXN7E23SS1","A321UTTHJSC5PO","Approved","Tue Jan 05 15:39:23 PST 2021","Tue Jan 05 15:45:28 PST 2021","Fri Jan 08 15:45:28 PST 2021","Wed Jan 06 17:21:46 PST 2021","","","365","100% (1/1)","0% (0/0)","0% (0/0)","73","CNN News","is-not-biased","United States","Male","2","0","0","","","English","5: 47","Independent","The article stated that Argentina has long been in favor of abortion.  Therefore I agreed with the entire article.","","","BBC"
"33EEIIWHK81HCC41C7YB30WLDPJQVT","35280GTXAOLXHRZ4RMCOZBU8517VOS","Online News Political Bias Survey","Help understand the climate of online news political biases with a brief survey! [2-3 mins]","news, bias, politics","$0.25","Tue Jan 05 14:34:55 PST 2021","100","BatchId:4295275;OriginalHitTemplateId:920937340;","3600","259200","Thu Jan 07 14:34:55 PST 2021","","","3C2NJ6JBKCBPZ8Q0Z7RLML0XT9SN2D","A2JJF5OFND2KL5","Approved","Tue Jan 05 14:36:59 PST 2021","Tue Jan 05 14:43:28 PST 2021","Fri Jan 08 14:43:28 PST 2021","Wed Jan 06 17:21:46 PST 2021","","","389","100% (1/1)","0% (0/0)","0% (0/0)","30","BBC News","is-biased","United States","Male","5","6","07","","","English","2: 52","Independent","the contents in the middle","","","Fox"
